timestamp,value,outlier
2014-04-01 12:10:00,77.1383791217,0.0
2014-04-01 12:15:00,76.7996330352,0.0
2014-04-01 12:20:00,78.3491276245,0.0
2014-04-01 12:25:00,82.6608040633,0.0
2014-04-01 12:30:00,82.8155689476,0.0
2014-04-01 12:35:00,76.9513783572,0.0
2014-04-01 12:40:00,74.0424011556,0.0
2014-04-01 12:45:00,82.0197980953,0.0
2014-04-01 12:50:00,73.9643499385,0.0
2014-04-01 12:55:00,81.15837307550001,0.0
2014-04-01 13:00:00,83.0748113079,0.0
2014-04-01 13:05:00,83.1898135942,0.0
2014-04-01 13:10:00,84.0353804376,0.0
2014-04-01 13:15:00,85.9451189649,0.0
2014-04-01 13:20:00,79.9801440289,0.0
2014-04-01 13:25:00,83.6639028756,0.0
2014-04-01 13:30:00,81.8871061425,0.0
2014-04-01 13:35:00,74.96824233939999,0.0
2014-04-01 13:40:00,72.3936556697,0.0
2014-04-01 13:45:00,76.5342895319,0.0
2014-04-01 13:50:00,79.069558052,0.0
2014-04-01 13:55:00,81.85404542399999,0.0
2014-04-01 14:00:00,85.5952405193,0.0
2014-04-01 14:05:00,75.13632475060001,0.0
2014-04-01 14:10:00,74.0052442161,0.0
2014-04-01 14:15:00,87.411483207,0.0
2014-04-01 14:20:00,73.7251739718,0.0
2014-04-01 14:25:00,79.65203364060001,0.0
2014-04-01 14:30:00,81.36511394770001,0.0
2014-04-01 14:35:00,80.65811895899999,0.0
2014-04-01 14:40:00,73.3729924398,0.0
2014-04-01 14:45:00,72.9089308274,0.0
2014-04-01 14:50:00,73.68419782810001,0.0
2014-04-01 14:55:00,81.3654972106,0.0
2014-04-01 15:00:00,80.7087433908,0.0
2014-04-01 15:05:00,75.73912557,0.0
2014-04-01 15:10:00,82.2035971074,0.0
2014-04-01 15:15:00,85.1202628705,0.0
2014-04-01 15:20:00,72.664565771,0.0
2014-04-01 15:25:00,79.969311384,0.0
2014-04-01 15:30:00,83.0281695156,0.0
2014-04-01 15:35:00,76.03626087800001,0.0
2014-04-01 15:40:00,76.9235960111,0.0
2014-04-01 15:45:00,81.817420993,0.0
2014-04-01 15:50:00,86.3661355722,0.0
2014-04-01 15:55:00,84.9579751205,0.0
2014-04-01 16:00:00,81.32992735180001,0.0
2014-04-01 16:05:00,83.6833868117,0.0
2014-04-01 16:10:00,77.837010076,0.0
2014-04-01 16:15:00,82.2552905191,0.0
2014-04-01 16:20:00,79.4587528969,0.0
2014-04-01 16:25:00,75.0388341085,0.0
2014-04-01 16:30:00,83.2276525846,0.0
2014-04-01 16:35:00,80.903278863,0.0
2014-04-01 16:40:00,77.7377960544,0.0
2014-04-01 16:45:00,86.5812608049,0.0
2014-04-01 16:50:00,72.3348070021,0.0
2014-04-01 16:55:00,77.0522224794,0.0
2014-04-01 17:00:00,72.91007436699999,0.0
2014-04-01 17:05:00,84.264404702,0.0
2014-04-01 17:10:00,83.2336873041,0.0
2014-04-01 17:15:00,77.301605816,0.0
2014-04-01 17:20:00,82.810574636,0.0
2014-04-01 17:25:00,78.3349655385,0.0
2014-04-01 17:30:00,84.1000283683,0.0
2014-04-01 17:35:00,79.2669081653,0.0
2014-04-01 17:40:00,78.5964454643,0.0
2014-04-01 17:45:00,86.9556452568,0.0
2014-04-01 17:50:00,76.0140364089,0.0
2014-04-01 17:55:00,73.9271290519,0.0
2014-04-01 18:00:00,32.541069676999996,0.0
2014-04-01 18:05:00,35.0036528779,0.0
2014-04-01 18:10:00,31.218164974,0.0
2014-04-01 18:15:00,29.1970296814,0.0
2014-04-01 18:20:00,30.9715477642,0.0
2014-04-01 18:25:00,32.0379564364,0.0
2014-04-01 18:30:00,29.836301513899997,0.0
2014-04-01 18:35:00,33.0118478573,0.0
2014-04-01 18:40:00,35.185589334,0.0
2014-04-01 18:45:00,31.691126561599997,0.0
2014-04-01 18:50:00,31.070256797600003,0.0
2014-04-01 18:55:00,31.3645006458,0.0
2014-04-01 19:00:00,20.675853745,0.0
2014-04-01 19:05:00,24.117064411399998,0.0
2014-04-01 19:10:00,22.018417728899998,0.0
2014-04-01 19:15:00,21.8949881621,0.0
2014-04-01 19:20:00,23.1154111547,0.0
2014-04-01 19:25:00,22.140308511199997,0.0
2014-04-01 19:30:00,23.064084675,0.0
2014-04-01 19:35:00,20.4352782588,0.0
2014-04-01 19:40:00,23.805479274,0.0
2014-04-01 19:45:00,24.3734563718,0.0
2014-04-01 19:50:00,23.0664676646,0.0
2014-04-01 19:55:00,24.4364540208,0.0
2014-04-01 20:00:00,19.052266531,0.0
2014-04-01 20:05:00,20.3874964675,0.0
2014-04-01 20:10:00,20.8970001315,0.0
2014-04-01 20:15:00,20.8147930581,0.0
2014-04-01 20:20:00,20.0763872062,0.0
2014-04-01 20:25:00,19.816793503,0.0
2014-04-01 20:30:00,18.9514709689,0.0
2014-04-01 20:35:00,20.0365768371,0.0
2014-04-01 20:40:00,19.0982584695,0.0
2014-04-01 20:45:00,21.4399615536,0.0
2014-04-01 20:50:00,19.2873712803,0.0
2014-04-01 20:55:00,18.671883266400002,0.0
2014-04-01 21:00:00,20.306469931400002,0.0
2014-04-01 21:05:00,20.4787472917,0.0
2014-04-01 21:10:00,21.5907929231,0.0
2014-04-01 21:15:00,20.4054044467,0.0
2014-04-01 21:20:00,19.4749565997,0.0
2014-04-01 21:25:00,21.3138653021,0.0
2014-04-01 21:30:00,20.257888878,0.0
2014-04-01 21:35:00,18.405043275,0.0
2014-04-01 21:40:00,20.3606665222,0.0
2014-04-01 21:45:00,21.735908084600002,0.0
2014-04-01 21:50:00,19.6792596563,0.0
2014-04-01 21:55:00,19.2773926158,0.0
2014-04-01 22:00:00,18.5917087417,0.0
2014-04-01 22:05:00,18.6236436294,0.0
2014-04-01 22:10:00,19.7500277702,0.0
2014-04-01 22:15:00,20.4022866972,0.0
2014-04-01 22:20:00,18.3400511748,0.0
2014-04-01 22:25:00,21.779162288800002,0.0
2014-04-01 22:30:00,21.0407141725,0.0
2014-04-01 22:35:00,20.366028299,0.0
2014-04-01 22:40:00,21.3342158778,0.0
2014-04-01 22:45:00,18.3383349354,0.0
2014-04-01 22:50:00,19.9264665624,0.0
2014-04-01 22:55:00,20.540072055,0.0
2014-04-01 23:00:00,21.3187040278,0.0
2014-04-01 23:05:00,21.1379359427,0.0
2014-04-01 23:10:00,19.1119457862,0.0
2014-04-01 23:15:00,21.7676992721,0.0
2014-04-01 23:20:00,18.5009348615,0.0
2014-04-01 23:25:00,21.504662575,0.0
2014-04-01 23:30:00,21.8879626784,0.0
2014-04-01 23:35:00,18.712206145,0.0
2014-04-01 23:40:00,20.8922748015,0.0
2014-04-01 23:45:00,18.1646290126,0.0
2014-04-01 23:50:00,19.6254586634,0.0
2014-04-01 23:55:00,20.0689857004,0.0
2014-04-02 00:00:00,20.3225809036,0.0
2014-04-02 00:05:00,21.743748993,0.0
2014-04-02 00:10:00,20.6890027492,0.0
2014-04-02 00:15:00,19.9251118049,0.0
2014-04-02 00:20:00,21.2387001451,0.0
2014-04-02 00:25:00,21.8021312838,0.0
2014-04-02 00:30:00,18.0882645947,0.0
2014-04-02 00:35:00,21.930085089000002,0.0
2014-04-02 00:40:00,18.344528556300002,0.0
2014-04-02 00:45:00,21.2575471171,0.0
2014-04-02 00:50:00,19.1213390102,0.0
2014-04-02 00:55:00,18.528718631,0.0
2014-04-02 01:00:00,19.759422558900003,0.0
2014-04-02 01:05:00,20.5758263178,0.0
2014-04-02 01:10:00,19.5238073801,0.0
2014-04-02 01:15:00,18.2182616331,0.0
2014-04-02 01:20:00,20.3978445586,0.0
2014-04-02 01:25:00,21.6096131044,0.0
2014-04-02 01:30:00,19.5328614638,0.0
2014-04-02 01:35:00,18.865331110499998,0.0
2014-04-02 01:40:00,19.7703093837,0.0
2014-04-02 01:45:00,18.1934508442,0.0
2014-04-02 01:50:00,21.2819503379,0.0
2014-04-02 01:55:00,21.305363243800002,0.0
2014-04-02 02:00:00,20.3520018537,0.0
2014-04-02 02:05:00,19.4124115558,0.0
2014-04-02 02:10:00,21.1991334578,0.0
2014-04-02 02:15:00,20.2187480992,0.0
2014-04-02 02:20:00,21.303729234200002,0.0
2014-04-02 02:25:00,20.5258351703,0.0
2014-04-02 02:30:00,21.1376218929,0.0
2014-04-02 02:35:00,20.3942519729,0.0
2014-04-02 02:40:00,19.6565642729,0.0
2014-04-02 02:45:00,21.831783439699997,0.0
2014-04-02 02:50:00,20.164455299500002,0.0
2014-04-02 02:55:00,20.4203580742,0.0
2014-04-02 03:00:00,18.8819505577,0.0
2014-04-02 03:05:00,20.5026031577,0.0
2014-04-02 03:10:00,20.2864305979,0.0
2014-04-02 03:15:00,18.7393535918,0.0
2014-04-02 03:20:00,18.238348389400002,0.0
2014-04-02 03:25:00,20.4174372789,0.0
2014-04-02 03:30:00,21.0547690774,0.0
2014-04-02 03:35:00,20.0936054837,0.0
2014-04-02 03:40:00,18.9070905013,0.0
2014-04-02 03:45:00,20.6660879068,0.0
2014-04-02 03:50:00,18.3204229064,0.0
2014-04-02 03:55:00,19.767334819200002,0.0
2014-04-02 04:00:00,18.6534670336,0.0
2014-04-02 04:05:00,18.7378362042,0.0
2014-04-02 04:10:00,18.8091757966,0.0
2014-04-02 04:15:00,19.5468282282,0.0
2014-04-02 04:20:00,18.2046008225,0.0
2014-04-02 04:25:00,19.5911737637,0.0
2014-04-02 04:30:00,20.0468297885,0.0
2014-04-02 04:35:00,19.9331771399,0.0
2014-04-02 04:40:00,19.5311364016,0.0
2014-04-02 04:45:00,21.3565864323,0.0
2014-04-02 04:50:00,18.5813067697,0.0
2014-04-02 04:55:00,20.0227869751,0.0
2014-04-02 05:00:00,18.2481656678,0.0
2014-04-02 05:05:00,18.2846227155,0.0
2014-04-02 05:10:00,20.295463398699997,0.0
2014-04-02 05:15:00,20.2640736996,0.0
2014-04-02 05:20:00,21.5121340514,0.0
2014-04-02 05:25:00,20.2314947026,0.0
2014-04-02 05:30:00,21.8391640816,0.0
2014-04-02 05:35:00,18.194779393599998,0.0
2014-04-02 05:40:00,18.3920307391,0.0
2014-04-02 05:45:00,18.176263446300002,0.0
2014-04-02 05:50:00,18.741107401300003,0.0
2014-04-02 05:55:00,20.1650804438,0.0
2014-04-02 06:00:00,20.5822887257,0.0
2014-04-02 06:05:00,18.1823406318,0.0
2014-04-02 06:10:00,21.7838835594,0.0
2014-04-02 06:15:00,21.368661506600002,0.0
2014-04-02 06:20:00,19.1864499286,0.0
2014-04-02 06:25:00,18.308750120899997,0.0
2014-04-02 06:30:00,18.679548292899998,0.0
2014-04-02 06:35:00,18.507777655,0.0
2014-04-02 06:40:00,18.4931351172,0.0
2014-04-02 06:45:00,20.0742467547,0.0
2014-04-02 06:50:00,18.98338977,0.0
2014-04-02 06:55:00,19.4325588661,0.0
2014-04-02 07:00:00,21.9580213335,0.0
2014-04-02 07:05:00,20.7372569957,0.0
2014-04-02 07:10:00,21.795922668200003,0.0
2014-04-02 07:15:00,18.5702262201,0.0
2014-04-02 07:20:00,19.5285578993,0.0
2014-04-02 07:25:00,20.2189272131,0.0
2014-04-02 07:30:00,18.3070322476,0.0
2014-04-02 07:35:00,18.0167497745,0.0
2014-04-02 07:40:00,20.6817373352,0.0
2014-04-02 07:45:00,20.5672780672,0.0
2014-04-02 07:50:00,19.64315524,0.0
2014-04-02 07:55:00,19.9585763041,0.0
2014-04-02 08:00:00,19.6617720024,0.0
2014-04-02 08:05:00,18.0960201794,0.0
2014-04-02 08:10:00,19.3414864249,0.0
2014-04-02 08:15:00,18.7083290216,0.0
2014-04-02 08:20:00,18.3936967564,0.0
2014-04-02 08:25:00,21.8268817356,0.0
2014-04-02 08:30:00,20.3974389002,0.0
2014-04-02 08:35:00,20.9146251369,0.0
2014-04-02 08:40:00,19.2614549731,0.0
2014-04-02 08:45:00,19.572588518,0.0
2014-04-02 08:50:00,18.9476959756,0.0
2014-04-02 08:55:00,18.3878626839,0.0
2014-04-02 09:00:00,63.6348302692,0.0
2014-04-02 09:05:00,72.04619101600001,0.0
2014-04-02 09:10:00,70.4146229505,0.0
2014-04-02 09:15:00,68.6382327134,0.0
2014-04-02 09:20:00,67.661222271,0.0
2014-04-02 09:25:00,73.7451062577,0.0
2014-04-02 09:30:00,62.1891952898,0.0
2014-04-02 09:35:00,65.01617106,0.0
2014-04-02 09:40:00,65.95915480859999,0.0
2014-04-02 09:45:00,71.8409910461,0.0
2014-04-02 09:50:00,74.6981988342,0.0
2014-04-02 09:55:00,64.4731190007,0.0
2014-04-02 10:00:00,83.4092498258,0.0
2014-04-02 10:05:00,82.73126524189999,0.0
2014-04-02 10:10:00,73.3266828114,0.0
2014-04-02 10:15:00,76.0376416447,0.0
2014-04-02 10:20:00,76.19812293140001,0.0
2014-04-02 10:25:00,85.0219847755,0.0
2014-04-02 10:30:00,72.64744230939999,0.0
2014-04-02 10:35:00,82.24293171149999,0.0
2014-04-02 10:40:00,75.026670924,0.0
2014-04-02 10:45:00,81.1831077664,0.0
2014-04-02 10:50:00,76.3585707867,0.0
2014-04-02 10:55:00,78.81614352359999,0.0
2014-04-02 11:00:00,84.809857643,0.0
2014-04-02 11:05:00,84.3574491455,0.0
2014-04-02 11:10:00,85.34759431100001,0.0
2014-04-02 11:15:00,72.5161539423,0.0
2014-04-02 11:20:00,82.5743719955,0.0
2014-04-02 11:25:00,73.7943592394,0.0
2014-04-02 11:30:00,78.1811785058,0.0
2014-04-02 11:35:00,80.292750153,0.0
2014-04-02 11:40:00,77.9731687654,0.0
2014-04-02 11:45:00,79.831904092,0.0
2014-04-02 11:50:00,87.4167544151,0.0
2014-04-02 11:55:00,73.7184961573,0.0
2014-04-02 12:00:00,82.7079279693,0.0
2014-04-02 12:05:00,78.2420122436,0.0
2014-04-02 12:10:00,74.0392029944,0.0
2014-04-02 12:15:00,74.45034046810001,0.0
2014-04-02 12:20:00,87.08374365629999,0.0
2014-04-02 12:25:00,85.9703355987,0.0
2014-04-02 12:30:00,86.408856161,0.0
2014-04-02 12:35:00,87.75908698389999,0.0
2014-04-02 12:40:00,75.2426465846,0.0
2014-04-02 12:45:00,77.5938049625,0.0
2014-04-02 12:50:00,82.6082554734,0.0
2014-04-02 12:55:00,79.645151629,0.0
2014-04-02 13:00:00,78.6753459182,0.0
2014-04-02 13:05:00,77.7063259942,0.0
2014-04-02 13:10:00,81.4809299935,0.0
2014-04-02 13:15:00,81.1900045795,0.0
2014-04-02 13:20:00,74.5654253469,0.0
2014-04-02 13:25:00,79.52874591930001,0.0
2014-04-02 13:30:00,80.83614308770001,0.0
2014-04-02 13:35:00,81.1051211179,0.0
2014-04-02 13:40:00,75.343628275,0.0
2014-04-02 13:45:00,83.8562119539,0.0
2014-04-02 13:50:00,72.3858087526,0.0
2014-04-02 13:55:00,77.65866713439999,0.0
2014-04-02 14:00:00,84.4793471733,0.0
2014-04-02 14:05:00,81.0183976671,0.0
2014-04-02 14:10:00,76.17494234739999,0.0
2014-04-02 14:15:00,83.1152601855,0.0
2014-04-02 14:20:00,81.0743633503,0.0
2014-04-02 14:25:00,84.7358302362,0.0
2014-04-02 14:30:00,83.75638247970001,0.0
2014-04-02 14:35:00,81.7578021897,0.0
2014-04-02 14:40:00,79.8070118845,0.0
2014-04-02 14:45:00,74.1273557268,0.0
2014-04-02 14:50:00,76.1776715824,0.0
2014-04-02 14:55:00,78.7018136983,0.0
2014-04-02 15:00:00,81.5880053397,0.0
2014-04-02 15:05:00,80.2185555779,0.0
2014-04-02 15:10:00,76.6102169502,0.0
2014-04-02 15:15:00,72.1027375317,0.0
2014-04-02 15:20:00,79.93906012810001,0.0
2014-04-02 15:25:00,76.5692807448,0.0
2014-04-02 15:30:00,83.7529287755,0.0
2014-04-02 15:35:00,72.3824453662,0.0
2014-04-02 15:40:00,81.3564639513,0.0
2014-04-02 15:45:00,87.06275198969999,0.0
2014-04-02 15:50:00,74.7898302845,0.0
2014-04-02 15:55:00,79.5456282066,0.0
2014-04-02 16:00:00,73.4626108206,0.0
2014-04-02 16:05:00,82.0107531352,0.0
2014-04-02 16:10:00,80.8083517372,0.0
2014-04-02 16:15:00,78.5176976331,0.0
2014-04-02 16:20:00,80.3418780869,0.0
2014-04-02 16:25:00,86.3450287527,0.0
2014-04-02 16:30:00,75.14056456680001,0.0
2014-04-02 16:35:00,72.36089325409999,0.0
2014-04-02 16:40:00,85.7864734448,0.0
2014-04-02 16:45:00,81.2337173492,0.0
2014-04-02 16:50:00,86.25036968639999,0.0
2014-04-02 16:55:00,81.5509669965,0.0
2014-04-02 17:00:00,84.96254481369998,0.0
2014-04-02 17:05:00,78.8747435258,0.0
2014-04-02 17:10:00,83.9977266455,0.0
2014-04-02 17:15:00,86.6086302125,0.0
2014-04-02 17:20:00,81.1539362564,0.0
2014-04-02 17:25:00,74.8925336503,0.0
2014-04-02 17:30:00,76.300732541,0.0
2014-04-02 17:35:00,75.1782843619,0.0
2014-04-02 17:40:00,75.9496832768,0.0
2014-04-02 17:45:00,76.902617659,0.0
2014-04-02 17:50:00,80.88210952930001,0.0
2014-04-02 17:55:00,81.4078348108,0.0
2014-04-02 18:00:00,31.529592328699998,0.0
2014-04-02 18:05:00,32.738686705,0.0
2014-04-02 18:10:00,29.322073894099997,0.0
2014-04-02 18:15:00,29.361839079699998,0.0
2014-04-02 18:20:00,29.899702805500002,0.0
2014-04-02 18:25:00,32.1156898212,0.0
2014-04-02 18:30:00,30.1695601511,0.0
2014-04-02 18:35:00,30.6130143047,0.0
2014-04-02 18:40:00,31.36199613,0.0
2014-04-02 18:45:00,33.9959366664,0.0
2014-04-02 18:50:00,28.8887121232,0.0
2014-04-02 18:55:00,32.956018121999996,0.0
2014-04-02 19:00:00,23.1565655888,0.0
2014-04-02 19:05:00,23.73797659380001,0.0
2014-04-02 19:10:00,24.338731831799997,0.0
2014-04-02 19:15:00,20.2502164524,0.0
2014-04-02 19:20:00,20.848949857,0.0
2014-04-02 19:25:00,24.130046073699997,0.0
2014-04-02 19:30:00,22.21416194,0.0
2014-04-02 19:35:00,22.6893648177,0.0
2014-04-02 19:40:00,23.1303606038,0.0
2014-04-02 19:45:00,23.2022171153,0.0
2014-04-02 19:50:00,24.334195671999996,0.0
2014-04-02 19:55:00,24.6263320391,0.0
2014-04-02 20:00:00,21.3817647034,0.0
2014-04-02 20:05:00,19.6084578376,0.0
2014-04-02 20:10:00,22.0354655754,0.0
2014-04-02 20:15:00,18.6336086424,0.0
2014-04-02 20:20:00,19.378506940799998,0.0
2014-04-02 20:25:00,22.1076916334,0.0
2014-04-02 20:30:00,19.481360209400002,0.0
2014-04-02 20:35:00,19.3357865082,0.0
2014-04-02 20:40:00,18.9977609727,0.0
2014-04-02 20:45:00,21.9509214959,0.0
2014-04-02 20:50:00,20.4802383839,0.0
2014-04-02 20:55:00,21.1963623054,0.0
2014-04-02 21:00:00,19.047255564300002,0.0
2014-04-02 21:05:00,21.1331160084,0.0
2014-04-02 21:10:00,21.1410142346,0.0
2014-04-02 21:15:00,19.3427939344,0.0
2014-04-02 21:20:00,19.7370155903,0.0
2014-04-02 21:25:00,18.9291871167,0.0
2014-04-02 21:30:00,22.011394011100002,0.0
2014-04-02 21:35:00,20.6812058271,0.0
2014-04-02 21:40:00,21.842518711900002,0.0
2014-04-02 21:45:00,19.3057671297,0.0
2014-04-02 21:50:00,21.2289759056,0.0
2014-04-02 21:55:00,21.1645390097,0.0
2014-04-02 22:00:00,20.786558555,0.0
2014-04-02 22:05:00,21.883543944,0.0
2014-04-02 22:10:00,19.5930125873,0.0
2014-04-02 22:15:00,18.5406512398,0.0
2014-04-02 22:20:00,20.7066947888,0.0
2014-04-02 22:25:00,20.9373197413,0.0
2014-04-02 22:30:00,20.3197305165,0.0
2014-04-02 22:35:00,18.845345744,0.0
2014-04-02 22:40:00,20.0370408677,0.0
2014-04-02 22:45:00,19.2672377454,0.0
2014-04-02 22:50:00,19.728787574400002,0.0
2014-04-02 22:55:00,20.6006319326,0.0
2014-04-02 23:00:00,20.9848872936,0.0
2014-04-02 23:05:00,18.9325331103,0.0
2014-04-02 23:10:00,19.6250687305,0.0
2014-04-02 23:15:00,19.0803089982,0.0
2014-04-02 23:20:00,18.7981350027,0.0
2014-04-02 23:25:00,21.1376065193,0.0
2014-04-02 23:30:00,21.641165081700002,0.0
2014-04-02 23:35:00,19.4846690791,0.0
2014-04-02 23:40:00,21.0091486776,0.0
2014-04-02 23:45:00,21.5921260477,0.0
2014-04-02 23:50:00,21.3886026634,0.0
2014-04-02 23:55:00,18.734849953,0.0
2014-04-03 00:00:00,21.825167526100007,0.0
2014-04-03 00:05:00,19.5067057617,0.0
2014-04-03 00:10:00,19.3569626447,0.0
2014-04-03 00:15:00,18.2497253091,0.0
2014-04-03 00:20:00,19.9446946164,0.0
