timestamp,value,value
2014-04-01 04:40:00,20.4319529248,21.3977856249
2014-04-01 04:45:00,21.9860882877,18.1799872849
2014-04-01 04:50:00,19.1952809392,20.9366050362
2014-04-01 04:55:00,19.2984689692,19.3652745838
2014-04-01 05:00:00,18.7310956107,19.9141134797
2014-04-01 05:05:00,21.583467756599998,21.7154381994
2014-04-01 05:10:00,20.9779535598,19.327886018900003
2014-04-01 05:15:00,18.4225713955,19.8613477358
2014-04-01 05:20:00,21.9270694048,18.054729659
2014-04-01 05:25:00,20.9238468326,18.32639488
2014-04-01 05:30:00,21.4020884384,19.034366364500002
2014-04-01 05:35:00,18.192603156700002,18.1114089633
2014-04-01 05:40:00,20.0198436758,20.525501304200002
2014-04-01 05:45:00,20.7943931469,19.7055934272
2014-04-01 05:50:00,20.1717863383,20.1925808109
2014-04-01 05:55:00,20.6665898628,18.6985887436
2014-04-01 06:00:00,21.2714962544,19.1837281177
2014-04-01 06:05:00,19.497348251800002,20.6552978994
2014-04-01 06:10:00,21.3946747025,21.861210894499997
2014-04-01 06:15:00,18.6516644191,18.2016670944
2014-04-01 06:20:00,19.0835442201,21.5615372834
2014-04-01 06:25:00,18.1733824797,20.3075248052
2014-04-01 06:30:00,19.4577072453,20.255678267
2014-04-01 06:35:00,19.5196381793,20.0011141408
2014-04-01 06:40:00,21.221082388800003,18.2775763436
2014-04-01 06:45:00,20.612522681199998,18.3595074069
2014-04-01 06:50:00,19.7468902326,20.4036480226
2014-04-01 06:55:00,20.608455914500002,19.363834285699998
2014-04-01 07:00:00,18.2111334021,21.669072266300002
2014-04-01 07:05:00,18.7210861441,19.626362149400002
2014-04-01 07:10:00,20.507791421,18.5731258348
2014-04-01 07:15:00,20.5654672769,20.858875334
2014-04-01 07:20:00,21.0965386348,19.1734136858
2014-04-01 07:25:00,19.6119990362,20.1018812294
2014-04-01 07:30:00,20.8902163865,20.791331142
2014-04-01 07:35:00,20.7359213302,21.6010564448
2014-04-01 07:40:00,21.8535735135,21.1687647792
2014-04-01 07:45:00,18.8605209057,20.7054442715
2014-04-01 07:50:00,20.206718255,20.7185327296
2014-04-01 07:55:00,20.407057768399998,21.7836985761
2014-04-01 08:00:00,21.994591539699996,19.18329639
2014-04-01 08:05:00,18.804736568699997,18.0044483768
2014-04-01 08:10:00,20.0928720799,19.0878182376
2014-04-01 08:15:00,19.384741230899998,18.8715655185
2014-04-01 08:20:00,20.103571874300002,20.6473383405
2014-04-01 08:25:00,18.928514408399998,20.5348463991
2014-04-01 08:30:00,18.1904495137,20.3738455308
2014-04-01 08:35:00,20.2902618156,18.0649737728
2014-04-01 08:40:00,19.3434172634,20.9151122178
2014-04-01 08:45:00,18.727765607000002,19.2941216499
2014-04-01 08:50:00,19.2957422643,20.660223956
2014-04-01 08:55:00,18.1971208058,20.226313714
2014-04-01 09:00:00,74.1260143836,65.8611405858
2014-04-01 09:05:00,69.10361164359999,63.0302372326
2014-04-01 09:10:00,72.2808540663,62.484097008199996
2014-04-01 09:15:00,66.9544074866,72.5086493303
2014-04-01 09:20:00,73.4850794789,73.6902065723
2014-04-01 09:25:00,67.7731278131,70.037117436
2014-04-01 09:30:00,69.0056563819,62.6067039621
2014-04-01 09:35:00,67.88839812890001,66.6675701497
2014-04-01 09:40:00,71.1725848238,71.11357312140001
2014-04-01 09:45:00,68.9065226554,71.8055640225
2014-04-01 09:50:00,64.8937453607,62.8077732632
2014-04-01 09:55:00,63.179337626000006,61.2004177763
2014-04-01 10:00:00,79.2470505155,80.8923669521
2014-04-01 10:05:00,77.4320730032,75.3743726513
2014-04-01 10:10:00,71.3295428127,73.7895502667
2014-04-01 10:15:00,75.9799830691,70.0401687311
2014-04-01 10:20:00,77.8293300694,78.2254467929
2014-04-01 10:25:00,82.67338298899999,83.04985941380002
2014-04-01 10:30:00,71.0210883865,84.70244315020001
2014-04-01 10:35:00,75.2486478048,78.62036163350001
2014-04-01 10:40:00,82.6076230245,77.8244398065
2014-04-01 10:45:00,79.90353942109999,71.1600751028
2014-04-01 10:50:00,74.3401531544,78.3585058799
2014-04-01 10:55:00,82.9596010938,75.7372753055
2014-04-01 11:00:00,79.41334110529999,81.2238795072
2014-04-01 11:05:00,79.4937884794,77.7503038366
2014-04-01 11:10:00,87.0996450426,75.3897172594
2014-04-01 11:15:00,86.6309408675,73.0783277372
2014-04-01 11:20:00,77.2701037963,76.5764629427
2014-04-01 11:25:00,73.8037704623,73.1050394445
2014-04-01 11:30:00,76.7474037102,74.3813691059
2014-04-01 11:35:00,72.052805772,87.270594266
2014-04-01 11:40:00,71.8982924702,78.631022969
2014-04-01 11:45:00,77.8583840549,80.02688857449999
2014-04-01 11:50:00,86.5339792602,85.462029081
2014-04-01 11:55:00,85.426067155,87.4015277934
2014-04-01 12:00:00,80.08686564029999,81.2258430721
2014-04-01 12:05:00,80.9463697522,84.8975816393
2014-04-01 12:10:00,72.0084220248,77.1383791217
2014-04-01 12:15:00,75.3574808711,76.7996330352
2014-04-01 12:20:00,72.3095103677,78.3491276245
2014-04-01 12:25:00,83.9717453641,82.6608040633
2014-04-01 12:30:00,74.2411363371,82.8155689476
2014-04-01 12:35:00,85.8016679353,76.9513783572
2014-04-01 12:40:00,82.194437192,74.0424011556
2014-04-01 12:45:00,75.5798939857,82.0197980953
2014-04-01 12:50:00,74.4340968432,73.9643499385
2014-04-01 12:55:00,81.94354482050001,81.15837307550001
2014-04-01 13:00:00,86.3926524705,83.0748113079
2014-04-01 13:05:00,83.47372499939999,83.1898135942
2014-04-01 13:10:00,77.5581280065,84.0353804376
2014-04-01 13:15:00,81.3786019713,85.9451189649
2014-04-01 13:20:00,76.953713801,79.9801440289
2014-04-01 13:25:00,87.9652763341,83.6639028756
2014-04-01 13:30:00,83.9612714729,81.8871061425
2014-04-01 13:35:00,81.81046701060001,74.96824233939999
2014-04-01 13:40:00,78.7532409691,72.3936556697
2014-04-01 13:45:00,81.8707829394,76.5342895319
2014-04-01 13:50:00,77.4472651938,79.069558052
2014-04-01 13:55:00,72.4444465903,81.85404542399999
2014-04-01 14:00:00,78.31765692970001,85.5952405193
2014-04-01 14:05:00,86.883522504,75.13632475060001
2014-04-01 14:10:00,82.0168805171,74.0052442161
2014-04-01 14:15:00,73.3397707712,87.411483207
2014-04-01 14:20:00,86.15576213920002,73.7251739718
2014-04-01 14:25:00,76.2983350936,79.65203364060001
2014-04-01 14:30:00,75.89666867439999,81.36511394770001
2014-04-01 14:35:00,76.7497713346,80.65811895899999
2014-04-01 14:40:00,81.2313364867,73.3729924398
2014-04-01 14:45:00,80.7111351745,72.9089308274
2014-04-01 14:50:00,79.8587866682,73.68419782810001
2014-04-01 14:55:00,83.4765827479,81.3654972106
2014-04-01 15:00:00,77.06386388119998,80.7087433908
2014-04-01 15:05:00,84.51222102,75.73912557
2014-04-01 15:10:00,74.8044287246,82.2035971074
2014-04-01 15:15:00,84.5211212147,85.1202628705
2014-04-01 15:20:00,82.6201685228,72.664565771
2014-04-01 15:25:00,82.930536812,79.969311384
2014-04-01 15:30:00,79.7040891874,83.0281695156
2014-04-01 15:35:00,82.6712308715,76.03626087800001
2014-04-01 15:40:00,73.2760492881,76.9235960111
2014-04-01 15:45:00,85.6239958745,81.817420993
2014-04-01 15:50:00,72.8880560037,86.3661355722
2014-04-01 15:55:00,74.3791501112,84.9579751205
2014-04-01 16:00:00,81.228479377,81.32992735180001
2014-04-01 16:05:00,83.83042233260001,83.6833868117
2014-04-01 16:10:00,73.2198844471,77.837010076
2014-04-01 16:15:00,86.73207050010002,82.2552905191
2014-04-01 16:20:00,87.5775542316,79.4587528969
2014-04-01 16:25:00,81.69504591329998,75.0388341085
2014-04-01 16:30:00,79.6997422622,83.2276525846
2014-04-01 16:35:00,83.8621585408,80.903278863
2014-04-01 16:40:00,77.2535693101,77.7377960544
2014-04-01 16:45:00,79.8920775526,86.5812608049
2014-04-01 16:50:00,86.6582500449,72.3348070021
2014-04-01 16:55:00,87.29031920610001,77.0522224794
2014-04-01 17:00:00,86.8330725129,72.91007436699999
2014-04-01 17:05:00,76.19913981090001,84.264404702
2014-04-01 17:10:00,75.7194755672,83.2336873041
2014-04-01 17:15:00,76.762602618,77.301605816
2014-04-01 17:20:00,79.0609474388,82.810574636
2014-04-01 17:25:00,77.02664902640001,78.3349655385
2014-04-01 17:30:00,77.98737478470001,84.1000283683
2014-04-01 17:35:00,81.93015977270001,79.2669081653
2014-04-01 17:40:00,84.20037850050001,78.5964454643
2014-04-01 17:45:00,83.768899005,86.9556452568
2014-04-01 17:50:00,85.0307444214,76.0140364089
2014-04-01 17:55:00,72.5149226057,73.9271290519
2014-04-01 18:00:00,29.105490665700003,32.541069676999996
2014-04-01 18:05:00,33.8520444488,35.0036528779
2014-04-01 18:10:00,32.211698278200004,31.218164974
2014-04-01 18:15:00,32.5000940721,29.1970296814
2014-04-01 18:20:00,29.1365503112,30.9715477642
2014-04-01 18:25:00,30.4340024842,32.0379564364
2014-04-01 18:30:00,32.8854612373,29.836301513899997
2014-04-01 18:35:00,34.2987575113,33.0118478573
2014-04-01 18:40:00,34.6686870856,35.185589334
2014-04-01 18:45:00,32.0026786288,31.691126561599997
2014-04-01 18:50:00,32.2910288896,31.070256797600003
2014-04-01 18:55:00,34.131511085599996,31.3645006458
2014-04-01 19:00:00,22.568556973299998,20.675853745
2014-04-01 19:05:00,22.4755249615,24.117064411399998
2014-04-01 19:10:00,24.2147751608,22.018417728899998
2014-04-01 19:15:00,23.698897290300003,21.8949881621
2014-04-01 19:20:00,24.232643588800002,23.1154111547
2014-04-01 19:25:00,21.1377456459,22.140308511199997
2014-04-01 19:30:00,22.5092009454,23.064084675
2014-04-01 19:35:00,23.9342738231,20.4352782588
2014-04-01 19:40:00,20.6579411338,23.805479274
2014-04-01 19:45:00,23.72008515,24.3734563718
2014-04-01 19:50:00,20.9797196068,23.0664676646
2014-04-01 19:55:00,23.7803707178,24.4364540208
2014-04-01 20:00:00,20.938755589,19.052266531
2014-04-01 20:05:00,19.2234943904,20.3874964675
2014-04-01 20:10:00,20.3708584741,20.8970001315
2014-04-01 20:15:00,21.2250833071,20.8147930581
2014-04-01 20:20:00,21.0282612297,20.0763872062
2014-04-01 20:25:00,20.1820042736,19.816793503
2014-04-01 20:30:00,22.1158050371,18.9514709689
2014-04-01 20:35:00,20.558902699,20.0365768371
2014-04-01 20:40:00,20.5040322087,19.0982584695
2014-04-01 20:45:00,18.6869781922,21.4399615536
2014-04-01 20:50:00,22.2090048501,19.2873712803
2014-04-01 20:55:00,19.1574692354,18.671883266400002
2014-04-01 21:00:00,20.2099229424,20.306469931400002
2014-04-01 21:05:00,21.3160988514,20.4787472917
2014-04-01 21:10:00,18.9523497644,21.5907929231
2014-04-01 21:15:00,20.2060186776,20.4054044467
2014-04-01 21:20:00,19.0537607405,19.4749565997
2014-04-01 21:25:00,21.1397660835,21.3138653021
2014-04-01 21:30:00,20.3545999721,20.257888878
2014-04-01 21:35:00,21.526738125399998,18.405043275
2014-04-01 21:40:00,21.6818074721,20.3606665222
2014-04-01 21:45:00,20.693789562,21.735908084600002
2014-04-01 21:50:00,21.0018924452,19.6792596563
2014-04-01 21:55:00,20.2938253758,19.2773926158
2014-04-01 22:00:00,19.556471129000002,18.5917087417
2014-04-01 22:05:00,20.6122404548,18.6236436294
2014-04-01 22:10:00,21.6539223116,19.7500277702
2014-04-01 22:15:00,19.6856015647,20.4022866972
2014-04-01 22:20:00,19.2761274305,18.3400511748
2014-04-01 22:25:00,19.5725193424,21.779162288800002
2014-04-01 22:30:00,19.760542437999998,21.0407141725
2014-04-01 22:35:00,18.3118065813,20.366028299
2014-04-01 22:40:00,20.0129613686,21.3342158778
2014-04-01 22:45:00,19.9964351491,18.3383349354
2014-04-01 22:50:00,20.3733149249,19.9264665624
2014-04-01 22:55:00,19.4699533412,20.540072055
2014-04-01 23:00:00,20.4563572484,21.3187040278
2014-04-01 23:05:00,21.516995709099998,21.1379359427
2014-04-01 23:10:00,21.8260737616,19.1119457862
2014-04-01 23:15:00,20.338353076700002,21.7676992721
2014-04-01 23:20:00,18.173852523900003,18.5009348615
2014-04-01 23:25:00,21.8811443602,21.504662575
2014-04-01 23:30:00,20.8274463436,21.8879626784
2014-04-01 23:35:00,19.3475686124,18.712206145
2014-04-01 23:40:00,18.5921998191,20.8922748015
2014-04-01 23:45:00,18.5772405926,18.1646290126
2014-04-01 23:50:00,18.6745624504,19.6254586634
2014-04-01 23:55:00,18.185781084400002,20.0689857004
2014-04-02 00:00:00,21.6086167546,20.3225809036
2014-04-02 00:05:00,20.1630729313,21.743748993
2014-04-02 00:10:00,20.7998376509,20.6890027492
2014-04-02 00:15:00,21.3124340371,19.9251118049
2014-04-02 00:20:00,21.1661640253,21.2387001451
2014-04-02 00:25:00,21.530422494899998,21.8021312838
2014-04-02 00:30:00,21.869018490100004,18.0882645947
2014-04-02 00:35:00,19.756282459,21.930085089000002
2014-04-02 00:40:00,21.8013418667,18.344528556300002
2014-04-02 00:45:00,20.8931597934,21.2575471171
2014-04-02 00:50:00,18.2826727612,19.1213390102
2014-04-02 00:55:00,20.7271324848,18.528718631
2014-04-02 01:00:00,20.7468666384,19.759422558900003
2014-04-02 01:05:00,21.6234422552,20.5758263178
2014-04-02 01:10:00,19.4917285299,19.5238073801
2014-04-02 01:15:00,20.3396460011,18.2182616331
2014-04-02 01:20:00,18.048750204,20.3978445586
2014-04-02 01:25:00,19.3283009687,21.6096131044
2014-04-02 01:30:00,18.2489749046,19.5328614638
2014-04-02 01:35:00,20.087491891099997,18.865331110499998
2014-04-02 01:40:00,21.269790602,19.7703093837
2014-04-02 01:45:00,18.8257707685,18.1934508442
2014-04-02 01:50:00,20.1097641822,21.2819503379
2014-04-02 01:55:00,18.816034545999997,21.305363243800002
2014-04-02 02:00:00,18.4827538714,20.3520018537
2014-04-02 02:05:00,20.0439871677,19.4124115558
2014-04-02 02:10:00,18.3165944838,21.1991334578
2014-04-02 02:15:00,20.3494185246,20.2187480992
2014-04-02 02:20:00,18.1253498427,21.303729234200002
2014-04-02 02:25:00,18.4268598875,20.5258351703
2014-04-02 02:30:00,20.1999899419,21.1376218929
2014-04-02 02:35:00,20.365629651600003,20.3942519729
2014-04-02 02:40:00,18.1159477204,19.6565642729
2014-04-02 02:45:00,20.293507152,21.831783439699997
2014-04-02 02:50:00,21.354010101300002,20.164455299500002
2014-04-02 02:55:00,20.8892647092,20.4203580742
2014-04-02 03:00:00,18.5247404157,18.8819505577
2014-04-02 03:05:00,20.3698985903,20.5026031577
2014-04-02 03:10:00,20.6890100003,20.2864305979
2014-04-02 03:15:00,18.148924807,18.7393535918
2014-04-02 03:20:00,21.4213906747,18.238348389400002
2014-04-02 03:25:00,21.625069589200002,20.4174372789
2014-04-02 03:30:00,21.4018090934,21.0547690774
2014-04-02 03:35:00,21.298525872,20.0936054837
2014-04-02 03:40:00,20.9798607938,18.9070905013
2014-04-02 03:45:00,20.5337281251,20.6660879068
2014-04-02 03:50:00,20.71450802,18.3204229064
2014-04-02 03:55:00,21.2255811733,19.767334819200002
2014-04-02 04:00:00,20.6499938334,18.6534670336
2014-04-02 04:05:00,19.3109078267,18.7378362042
2014-04-02 04:10:00,19.5038444086,18.8091757966
2014-04-02 04:15:00,21.588229873499998,19.5468282282
2014-04-02 04:20:00,18.0684883432,18.2046008225
2014-04-02 04:25:00,20.795282325,19.5911737637
2014-04-02 04:30:00,21.819110209699996,20.0468297885
2014-04-02 04:35:00,20.8249126798,19.9331771399
2014-04-02 04:40:00,21.9756479529,19.5311364016
2014-04-02 04:45:00,20.7501796221,21.3565864323
2014-04-02 04:50:00,18.1374521169,18.5813067697
2014-04-02 04:55:00,21.308039526600002,20.0227869751
2014-04-02 05:00:00,19.1385196478,18.2481656678
2014-04-02 05:05:00,19.7842289027,18.2846227155
2014-04-02 05:10:00,19.2483676636,20.295463398699997
2014-04-02 05:15:00,19.0742164248,20.2640736996
2014-04-02 05:20:00,19.7256228147,21.5121340514
2014-04-02 05:25:00,19.5150057938,20.2314947026
2014-04-02 05:30:00,20.5333543274,21.8391640816
2014-04-02 05:35:00,21.252604804,18.194779393599998
2014-04-02 05:40:00,19.1883546127,18.3920307391
2014-04-02 05:45:00,18.8548846113,18.176263446300002
2014-04-02 05:50:00,20.6675810835,18.741107401300003
2014-04-02 05:55:00,20.6812802633,20.1650804438
2014-04-02 06:00:00,21.6045249571,20.5822887257
2014-04-02 06:05:00,18.063782745799998,18.1823406318
2014-04-02 06:10:00,21.4121626485,21.7838835594
2014-04-02 06:15:00,20.0840086918,21.368661506600002
2014-04-02 06:20:00,20.4852083567,19.1864499286
2014-04-02 06:25:00,18.3654857622,18.308750120899997
2014-04-02 06:30:00,19.7304597315,18.679548292899998
2014-04-02 06:35:00,18.909209629,18.507777655
2014-04-02 06:40:00,19.0169001203,18.4931351172
2014-04-02 06:45:00,20.0163804587,20.0742467547
2014-04-02 06:50:00,21.2498238016,18.98338977
2014-04-02 06:55:00,20.9751237206,19.4325588661
2014-04-02 07:00:00,20.3639998363,21.9580213335
2014-04-02 07:05:00,20.157672770999998,20.7372569957
2014-04-02 07:10:00,19.7092241729,21.795922668200003
2014-04-02 07:15:00,21.8908398942,18.5702262201
2014-04-02 07:20:00,20.2407702169,19.5285578993
2014-04-02 07:25:00,19.0158655932,20.2189272131
2014-04-02 07:30:00,18.920363168199998,18.3070322476
2014-04-02 07:35:00,20.4454121231,18.0167497745
2014-04-02 07:40:00,20.091310109200002,20.6817373352
2014-04-02 07:45:00,18.0307912118,20.5672780672
2014-04-02 07:50:00,21.3202614888,19.64315524
2014-04-02 07:55:00,20.8164894169,19.9585763041
2014-04-02 08:00:00,20.647317158699998,19.6617720024
2014-04-02 08:05:00,18.2751226308,18.0960201794
2014-04-02 08:10:00,19.448223400699998,19.3414864249
2014-04-02 08:15:00,21.741529042899998,18.7083290216
2014-04-02 08:20:00,21.4503569654,18.3936967564
2014-04-02 08:25:00,19.1421717515,21.8268817356
2014-04-02 08:30:00,18.628235536400002,20.3974389002
2014-04-02 08:35:00,19.796351828699997,20.9146251369
2014-04-02 08:40:00,19.4233215147,19.2614549731
2014-04-02 08:45:00,20.7289055068,19.572588518
2014-04-02 08:50:00,21.8657392403,18.9476959756
2014-04-02 08:55:00,19.4520057999,18.3878626839
2014-04-02 09:00:00,62.046248748100005,63.6348302692
2014-04-02 09:05:00,73.4075505135,72.04619101600001
2014-04-02 09:10:00,61.7161163313,70.4146229505
2014-04-02 09:15:00,74.1576162013,68.6382327134
2014-04-02 09:20:00,70.2382802209,67.661222271
2014-04-02 09:25:00,74.0069732348,73.7451062577
2014-04-02 09:30:00,63.91537173840001,62.1891952898
2014-04-02 09:35:00,61.753517215500004,65.01617106
2014-04-02 09:40:00,67.8396557046,65.95915480859999
2014-04-02 09:45:00,67.3284784382,71.8409910461
2014-04-02 09:50:00,65.7082949163,74.6981988342
2014-04-02 09:55:00,74.2241280517,64.4731190007
2014-04-02 10:00:00,82.6064995231,83.4092498258
2014-04-02 10:05:00,80.1077529717,82.73126524189999
2014-04-02 10:10:00,72.3675606862,73.3266828114
2014-04-02 10:15:00,81.2366992956,76.0376416447
2014-04-02 10:20:00,81.1232332969,76.19812293140001
2014-04-02 10:25:00,76.4370580545,85.0219847755
2014-04-02 10:30:00,84.1926773188,72.64744230939999
2014-04-02 10:35:00,72.4314967322,82.24293171149999
2014-04-02 10:40:00,73.9890789686,75.026670924
2014-04-02 10:45:00,70.8212417452,81.1831077664
2014-04-02 10:50:00,82.1853988709,76.3585707867
2014-04-02 10:55:00,79.4897056722,78.81614352359999
2014-04-02 11:00:00,76.5768106216,84.809857643
2014-04-02 11:05:00,74.1732925058,84.3574491455
2014-04-02 11:10:00,72.2065101345,85.34759431100001
2014-04-02 11:15:00,74.2199215234,72.5161539423
2014-04-02 11:20:00,78.77703901539998,82.5743719955
2014-04-02 11:25:00,75.4991025151,73.7943592394
2014-04-02 11:30:00,75.6868525499,78.1811785058
2014-04-02 11:35:00,85.4931665355,80.292750153
2014-04-02 11:40:00,79.7607495587,77.9731687654
2014-04-02 11:45:00,83.16602338060001,79.831904092
2014-04-02 11:50:00,72.1359469333,87.4167544151
2014-04-02 11:55:00,77.3755580087,73.7184961573
2014-04-02 12:00:00,79.5711095069,82.7079279693
2014-04-02 12:05:00,74.89269047970001,78.2420122436
2014-04-02 12:10:00,73.83435698550001,74.0392029944
2014-04-02 12:15:00,85.82175062350001,74.45034046810001
2014-04-02 12:20:00,86.92646894639999,87.08374365629999
2014-04-02 12:25:00,73.1729940801,85.9703355987
2014-04-02 12:30:00,77.4911982414,86.408856161
2014-04-02 12:35:00,87.22777096629999,87.75908698389999
2014-04-02 12:40:00,73.24259102479999,75.2426465846
2014-04-02 12:45:00,82.1995040517,77.5938049625
2014-04-02 12:50:00,87.4504752851,82.6082554734
2014-04-02 12:55:00,87.5463968029,79.645151629
2014-04-02 13:00:00,79.5204837969,78.6753459182
2014-04-02 13:05:00,74.5860807679,77.7063259942
2014-04-02 13:10:00,75.2152930359,81.4809299935
2014-04-02 13:15:00,86.2129262526,81.1900045795
2014-04-02 13:20:00,86.56614720649998,74.5654253469
2014-04-02 13:25:00,81.7064600441,79.52874591930001
2014-04-02 13:30:00,84.2386002741,80.83614308770001
2014-04-02 13:35:00,83.8187786875,81.1051211179
2014-04-02 13:40:00,82.5693241729,75.343628275
2014-04-02 13:45:00,85.21597453439999,83.8562119539
2014-04-02 13:50:00,82.9465940072,72.3858087526
2014-04-02 13:55:00,80.5247063231,77.65866713439999
2014-04-02 14:00:00,75.7876638189,84.4793471733
2014-04-02 14:05:00,83.8981829998,81.0183976671
2014-04-02 14:10:00,79.5711862851,76.17494234739999
2014-04-02 14:15:00,76.7129845441,83.1152601855
2014-04-02 14:20:00,84.8270685171,81.0743633503
2014-04-02 14:25:00,83.1434265296,84.7358302362
2014-04-02 14:30:00,86.9932571332,83.75638247970001
2014-04-02 14:35:00,74.6434831811,81.7578021897
2014-04-02 14:40:00,82.3830739768,79.8070118845
2014-04-02 14:45:00,75.90418791350001,74.1273557268
2014-04-02 14:50:00,86.4531778131,76.1776715824
2014-04-02 14:55:00,73.5884582126,78.7018136983
2014-04-02 15:00:00,82.4977969167,81.5880053397
2014-04-02 15:05:00,84.6565588337,80.2185555779
2014-04-02 15:10:00,77.6779397305,76.6102169502
2014-04-02 15:15:00,87.2653715145,72.1027375317
2014-04-02 15:20:00,85.61086908109999,79.93906012810001
2014-04-02 15:25:00,76.7131563416,76.5692807448
2014-04-02 15:30:00,72.11996512510001,83.7529287755
2014-04-02 15:35:00,76.74577805130002,72.3824453662
2014-04-02 15:40:00,76.5002331182,81.3564639513
2014-04-02 15:45:00,86.2386058215,87.06275198969999
2014-04-02 15:50:00,87.4730991023,74.7898302845
2014-04-02 15:55:00,73.1263377559,79.5456282066
2014-04-02 16:00:00,79.5405645384,73.4626108206
2014-04-02 16:05:00,80.7731568917,82.0107531352
2014-04-02 16:10:00,73.486445487,80.8083517372
2014-04-02 16:15:00,78.0398135095,78.5176976331
2014-04-02 16:20:00,77.0731706975,80.3418780869
2014-04-02 16:25:00,80.5767469616,86.3450287527
2014-04-02 16:30:00,82.5788958439,75.14056456680001
2014-04-02 16:35:00,83.25560191689999,72.36089325409999
2014-04-02 16:40:00,74.1879379367,85.7864734448
2014-04-02 16:45:00,85.0070000174,81.2337173492
2014-04-02 16:50:00,82.85651339180001,86.25036968639999
2014-04-02 16:55:00,86.2250331156,81.5509669965
2014-04-02 17:00:00,79.1893465422,84.96254481369998
2014-04-02 17:05:00,86.3022030635,78.8747435258
2014-04-02 17:10:00,85.8523529904,83.9977266455
2014-04-02 17:15:00,79.0145189762,86.6086302125
2014-04-02 17:20:00,78.0982630549,81.1539362564
2014-04-02 17:25:00,86.92495886030001,74.8925336503
2014-04-02 17:30:00,83.44260371060001,76.300732541
2014-04-02 17:35:00,86.8518921919,75.1782843619
2014-04-02 17:40:00,84.75156391770001,75.9496832768
2014-04-02 17:45:00,81.7487276371,76.902617659
2014-04-02 17:50:00,73.8536160723,80.88210952930001
2014-04-02 17:55:00,76.6636613224,81.4078348108
2014-04-02 18:00:00,35.000584685300005,31.529592328699998
2014-04-02 18:05:00,30.844295509699997,32.738686705
2014-04-02 18:10:00,29.396825522399997,29.322073894099997
2014-04-02 18:15:00,33.3283350788,29.361839079699998
2014-04-02 18:20:00,33.4976207975,29.899702805500002
2014-04-02 18:25:00,30.626923529499997,32.1156898212
2014-04-02 18:30:00,30.7050947724,30.1695601511
2014-04-02 18:35:00,31.80090900150001,30.6130143047
2014-04-02 18:40:00,28.939443722100002,31.36199613
2014-04-02 18:45:00,33.851660766799995,33.9959366664
